,assembler,type_input_data,type_ref_data,Contigs/scaffolds,Time_min,ContigLength/ScaffoldsLenght,Assembly_length,max_memory_vsz_mb,max_memory_rss_mb,path_ref,script,name_script,path_config_file,Comment,min_fot_score,lenght_ref,ref_vs_qry,qry_vs_ref,X19,Score,Secondary_title,Species,Gene_Count
346,mtGrasp,genome_1p,part_COI_Ecy,0,1.13333299999999992,0,0,1977.54999999999995,517.200000000000045,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
347,mtGrasp,genome_3x,full_COI_Bpul,1,49.86667,15580,NA,211550.5,7196.5,NA,NA,NA,NA,NA,0.956767379022353,16284,0.956767379022353,1,NA,0.978383689511175,NA,NA,15
348,mtGrasp,genome_3x,full_COI_Ecy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,не смог собрать,NA,14370,NA,NA,NA,NA,NA,NA,0
349,mtGrasp,genome_3x,full_mt_genom_Bpul,1,50.1,15580,NA,211354.5,7196.49,NA,NA,NA,NA,NA,0.956767379022353,16284,0.956767379022353,1,NA,0.978383689511175,NA,NA,15
350,mtGrasp,genome_3x,full_mt_genom_Bpul_Eve,1,49.91667,15580,NA,211550.5,7196.49,NA,NA,NA,NA,NA,0.956767379022353,16284,0.956767379022353,1,NA,0.978383689511175,NA,NA,15
351,mtGrasp,genome_3x,full_mt_genom_Ecy,2,151.4,14372,NA,212200.5,9407.14,NA,NA,NA,NA,NA,0.99986084052324,14370,0.737021572720946,0.736919009184525,NA,0.743450355607178,NA,NA,0
352,mtGrasp,genome_3x,full_mt_genom_Eve,6,118.5167,10948,NA,10036.33,9368.1,NA,NA,NA,NA,NA,0.739062206503481,14370,0.735281837160752,0.994884910485934,NA,0.65897390520421,NA,NA,0
353,mtGrasp,genome_3x,part_COI_Bpul,1,49.66667,15580,NA,212205.7,7196.44,NA,NA,NA,NA,NA,0.956767379022353,16284,0.956767379022353,1,NA,0.978383689511175,NA,NA,15
354,mtGrasp,genome_3x,part_COI_Ecy,2,118.1167,3219,NA,211615.5,9383.04,NA,NA,NA,NA,NA,0.220701694799677,14370,0.21830201809325,0.989127058092575,NA,0.482032692746378,NA,NA,0
355,mtGrasp,genome_NCBI,full_COI_Ecy,1,839.116700000000037,15726,0,1048959,49142.1800000000003,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.909004196871423,14370,1,0.909004196871423,NA,0.95450209843571,One animal,E. cyaneus,15
356,mtGrasp,genome_NCBI,full_mt_genom_Ecy,1,838.483299999999986,15726,0,212200.5,49148.6399999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.909004196871423,14370,1,0.909004196871423,NA,0.95450209843571,One animal,E. cyaneus,15
357,mtGrasp,genome_NCBI,full_mt_genom_Eve,1,837.966699999999832,15726,0,1048959,52815.6999999999971,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.909004196871423,14370,1,0.909004196871423,NA,0.95450209843571,One animal,E. cyaneus,15
358,mtGrasp,genome_NCBI,part_COI_Ecy,1,846.549999999999841,15726,0,1048959,49153.9100000000035,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.909004196871423,14370,1,0.909004196871423,NA,0.95450209843571,One animal,E. cyaneus,15
359,mtGrasp,genome_NCBI_50p,full_COI_Ecy,1,351.63330000000002,15327,NA,212200.5,23249.3899999999994,NA,NA,NA,NA,NA,0.932667841064788,14370,1,0.932667841064788,NA,0.966333920532395,NA,NA,15
360,mtGrasp,genome_NCBI_50p,full_mt_genom_Ecy,1,350.36669999999998,15327,NA,1048959,23365.880000000001,NA,NA,NA,NA,NA,0.932667841064788,14370,1,0.932667841064788,NA,0.966333920532395,NA,NA,15
361,mtGrasp,genome_NCBI_50p,full_mt_genom_Eve,1,352.13330000000002,15327,NA,212204.200000000012,23100.5600000000013,NA,NA,NA,NA,NA,0.932667841064788,14370,1,0.932667841064788,NA,0.966333920532395,NA,NA,15
362,mtGrasp,genome_NCBI_50p,part_COI_Ecy,1,355.483299999999986,15327,NA,212200.5,23363.1500000000015,NA,NA,NA,NA,NA,0.932667841064788,14370,1,0.932667841064788,NA,0.966333920532395,NA,NA,15
363,mtGrasp,transcriptome,full_COI_Ecy,1,30.8166699999999985,2658,0,11604.9300000000003,11602.5699999999997,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.184968684759917,14370,0.180097425191371,0.973664409330323,NA,0.584682629820403,One animal,E. cyaneus,NA
364,mtGrasp,transcriptome,full_mt_genom_Bpul,1,97.4833299999999952,27802,NA,212332.5,12896.6100000000006,NA,NA,NA,NA,NA,0.589325136833788,16284,0.91617538688283,0.539925185238472,NA,0.761356427238773,NA,NA,7
365,mtGrasp,transcriptome,full_mt_genom_Ecy,3,113,16749,0,212200.5,19444.1100000000006,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.857961669353393,14370,0.730897703549061,0.627082213863514,NA,0.637318730024825,One animal,E. cyaneus,0
366,mtGrasp,transcriptome,full_mt_genom_Eve,6,69,12154,0,212200.5,5064.30000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.845789839944329,14370,0.670215727209464,0.792414020075695,NA,0.61877156347404,One animal,E. cyaneus,0
367,mtGrasp,transcriptome,full_mt_genom_EveS_EveS,0,191.75,0,NA,2561.51999999999998,1764.55999999999995,NA,NA,NA,NA,S by W не смог собрать,NA,15601,0,0,NA,NA,NA,NA,0
368,mtGrasp,transcriptome,part_COI_Ecy,1,89,2302,0,212200.5,2344.40999999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.160194850382742,14370,0.157898399443285,0.985664639443962,NA,0.575939472317498,One animal,E. cyaneus,2
369,mtGrasp,transcriptome_10p,full_COI_Ecy,1,7.11666699999999963,2250,0,212200.5,2057.19999999999982,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.156576200417537,14370,0.156506610995129,0.999555555555556,NA,0.578159591742058,One animal,E. cyaneus,2
370,mtGrasp,transcriptome_10p,full_mt_genom_Ecy,1,13.3499999999999996,14254,0,212200.5,2057.17000000000007,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.999487544425911,14370,0.83723034098817,0.837659604321594,NA,0.918594372433918,One animal,E. cyaneus,13
371,mtGrasp,transcriptome_10p,full_mt_genom_Eve,5,4.04999999999999982,7933,0,212200.5,2057.19000000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.55205288796103,14370,0.545859429366736,0.988781041220219,NA,0.571673339636998,One animal,E. cyaneus,0
372,mtGrasp,transcriptome_10p,part_COI_Ecy,1,7.06666699999999981,2250,0,212200.5,2056.96000000000004,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.156576200417537,14370,0.156506610995129,0.999555555555556,NA,0.578159591742058,One animal,E. cyaneus,2
373,mtGrasp,transcriptome_1p,full_COI_Ecy,1,1.6666669999999999,1451,0,211615.5,2056.80000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.100974251913709,14370,0.100974251913709,1,NA,0.550487125956855,One animal,E. cyaneus,0
374,mtGrasp,transcriptome_1p,full_mt_genom_Ecy,1,1.76666699999999999,1451,0,212200.5,2056.82999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.100974251913709,14370,0.100974251913709,1,NA,0.550487125956855,One animal,E. cyaneus,0
375,mtGrasp,transcriptome_1p,full_mt_genom_Eve,1,1.6666669999999999,1451,0,211550.5,2056.94000000000005,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.100974251913709,14370,0.100974251913709,1,NA,0.550487125956855,One animal,E. cyaneus,0
376,mtGrasp,transcriptome_1p,part_COI_Ecy,1,1.6666669999999999,1451,0,211550.5,2056.92000000000007,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.100974251913709,14370,0.100974251913709,1,NA,0.550487125956855,One animal,E. cyaneus,0
377,mtGrasp,transcriptome_our,full_COI_Ecy,0,199.766699999999986,0,NA,2515.73999999999978,1720.3599999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,NA,NA,NA,NA,0,Pool animals,E. cyaneus,NA
378,mtGrasp,transcriptome_our,full_mt_genom_Ecy,1,222.116700000000009,1059,0,211615.5,2106.84999999999991,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.073695198329854,14370,0.0725817675713292,0.984891406987724,NA,0.532792093222225,Pool animals,E. cyaneus,NA
379,mtGrasp,transcriptome_our,full_mt_genom_Eve,1,221.383299999999991,1059,0,6549.39999999999964,2098,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.073695198329854,14370,0.0725817675713292,0.984891406987724,NA,0.532792093222225,Pool animals,E. cyaneus,NA
380,mtGrasp,transcriptome_our,part_COI_Ecy,0,199.816699999999997,0,NA,2515.73999999999978,1727.26999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,NA,NA,NA,NA,0,Pool animals,E. cyaneus,NA
381,Norgal,genome,de_novo,1,472,23376,0,24663.2799999999988,24663.2799999999988,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,0.614733059548254,14370,0.817466945024356,0.502523956194387,NA,0.733680990191748,Pool animals,E. cyaneus,13
382,Norgal,genome,de_novo_Bpul,1,622.75,20193,NA,35800.7799999999988,34932.989999999998,NA,NA,NA,NA,NA,NA,16284,0,0,NA,NA,NA,B. pullus,NA
383,Norgal,genome,de_novo_EveS,1,251.066699999999997,28338,NA,18990.0600000000013,11799.5100000000002,NA,NA,NA,NA,S by W,0.550532853412379,15601,0.621947311069803,0.342402427835415,NA,0.6287206480794,NA,NA,0
384,Norgal,genome_10p,de_novo,1,43.6333300000000008,23249,0,4406.93000000000029,3303.51000000000022,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,0
385,Norgal,genome_16p,de_novo,1,69.2000000000000028,20344,0,9452.93000000000029,5126.47999999999956,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,0
386,Norgal,genome_1p,de_novo,1,4.18333300000000019,22993,0,1236.73000000000002,823.450000000000045,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,0
387,Norgal,genome_3x,de_novo,1,220.65,23383,NA,20229.39,13265.02,NA,NA,NA,NA,NA,NA,14370,0,0,NA,NA,NA,NA,0
388,Norgal,genome_3x,de_novo_Bpul,1,151.05,24519,NA,18963.71,11896.32,NA,NA,NA,NA,NA,0.664138015416616,16284,0.961680176860722,0.63868836412578,NA,0.81612663910078,NA,NA,15
389,Norgal,genome_NCBI,de_novo,NA,865.833300000000008,NA,0,45627.0299999999988,44759.1900000000023,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,One animal,E. cyaneus,NA
390,Norgal,genome_NCBI_50p,de_novo,1,865.833300000000008,23802,NA,45627.0299999999988,44759.1900000000023,NA,NA,NA,NA,NA,0.600575831293793,14370,0.99874739039666,0.59982354423998,NA,0.799786691482608,NA,NA,NA
391,Norgal,transcriptome,de_novo,1,55.0499999999999972,20041,0,3846.11000000000013,3272.40999999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,One animal,E. cyaneus,0
392,Norgal,transcriptome,de_novo_EveS,1,85.4166699999999821,27045,NA,4595.18000000000029,4021.15999999999985,NA,NA,NA,NA,S by W,NA,15601,0,0,NA,NA,NA,NA,0
393,Norgal,transcriptome,full_mt_genom_Bpul,1,95.2999999999999972,17439,NA,4124.77000000000044,3550.57000000000016,NA,NA,NA,NA,NA,0.939576766770264,16284,0.427413411938099,0.454899936922989,NA,0.705472528907838,NA,NA,15
394,Norgal,transcriptome_10p,de_novo,NA,NA,NA,0,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,NA,NA,NA,0,One animal,E. cyaneus,NA
395,Norgal,transcriptome_1p,de_novo,NA,NA,NA,0,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,NA,NA,NA,0,One animal,E. cyaneus,NA
396,Norgal,transcriptome_our,de_novo,1,69.7999999999999972,33971,0,3588.0300000000002,3014.55000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Norgal,"Script_Norgal,sh",no_use,NA,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
397,NOVOplasty,genome,full_COI_Bpul,1,14.75,15708,NA,30874.9199999999983,30868.2200000000012,NA,NA,NA,NA,NA,0.964627855563744,16284,0.964627855563744,1,NA,0.98231392778187,NA,NA,NA
398,NOVOplasty,genome,full_COI_Ecy,1,13,4200,0,29951.2700000000004,29942.2999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.292275574112735,14370,0.290675017397356,0.994523809523809,NA,0.644368600258478,Pool animals,E. cyaneus,4
399,NOVOplasty,genome,full_COI_EveS,1,12.3166700000000002,3226,NA,23098.4300000000003,23070.9700000000012,NA,NA,NA,NA,NA,0.206781616563041,15601,0.206781616563041,1,NA,0.60339080828152,NA,NA,NA
400,NOVOplasty,genome,full_mt_genom_Bpul,1,15.9499999999999993,15708,NA,30875.0400000000009,30865.9199999999983,NA,NA,NA,NA,NA,0.964627855563744,16284,0.964627855563744,1,NA,0.98231392778187,NA,B. pullus,NA
401,NOVOplasty,genome,full_mt_genom_Bpul_Eve,0,14.3499999999999996,0,NA,30869.0499999999993,30862.2000000000007,NA,NA,NA,NA,NA,NA,16284,0,0,NA,NA,NA,NA,NA
402,NOVOplasty,genome,full_mt_genom_Ecy,1,14,4200,0,29951.0800000000017,29939.0900000000001,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.292275574112735,14370,0.290675017397356,0.994523809523809,NA,0.644368600258478,Pool animals,E. cyaneus,4
403,NOVOplasty,genome,full_mt_genom_Eve,1,14,4200,0,29951.0600000000013,29940.0200000000004,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.292275574112735,14370,0.290675017397356,0.994523809523809,NA,0.644368600258478,Pool animals,E. cyaneus,4
404,NOVOplasty,genome,full_mt_genom_EveS_Ecy,1,14.2333300000000005,8070,NA,23105.2000000000007,23077.6800000000003,NA,NA,NA,NA,NA,0.517274533683738,15601,0.517274533683738,1,NA,0.75863726684187,NA,NA,8
405,NOVOplasty,genome,full_mt_genom_EveS_EveS,1,12.3666699999999992,827,NA,23098.2400000000016,23064,NA,NA,NA,NA,NA,0.053009422472918,15601,0.0530094224729184,1,NA,0.52650471123646,NA,NA,0
406,NOVOplasty,genome,part_COI_Bpul,1,15.8666699999999992,15708,NA,30874.9099999999999,30868.1399999999994,NA,NA,NA,NA,NA,0.964627855563744,16284,0.964627855563744,1,NA,0.98231392778187,NA,NA,NA
407,NOVOplasty,genome,part_COI_Ecy,1,14,4200,0,29951.1599999999999,29942.2700000000004,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.292275574112735,14370,0.290675017397356,0.994523809523809,NA,0.644368600258478,Pool animals,E. cyaneus,4
408,NOVOplasty,genome,part_COI_EveS,1,12.3333300000000001,3226,NA,23103.880000000001,23076.5900000000001,NA,NA,NA,NA,NA,0.206781616563041,15601,0.206781616563041,1,NA,0.60339080828152,NA,NA,3
409,NOVOplasty,genome_10p,full_COI_Ecy,1,3.10000000000000009,2539,NA,5667.47000000000025,5660.67000000000007,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.176687543493389,14370,0.174739039665971,0.988972036234738,NA,0.585099654848525,Pool animals,E. cyaneus,3
410,NOVOplasty,genome_10p,full_mt_genom_Ecy,1,3.20000000000000018,2539,NA,5667.52000000000044,5660.81999999999971,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.176687543493389,14370,0.174739039665971,0.988972036234738,NA,0.585099654848525,Pool animals,E. cyaneus,3
411,NOVOplasty,genome_10p,full_mt_genom_Eve,1,3.21666700000000017,2519,NA,5674.4399999999996,5667.63000000000011,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.175295755045233,14370,0.173903966597077,0.99206034140532,NA,0.585315015761908,Pool animals,E. cyaneus,4
412,NOVOplasty,genome_10p,part_COI_Ecy,1,3.14999999999999991,2539,NA,5667.47000000000025,5660.75,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.176687543493389,14370,0.174739039665971,0.988972036234738,NA,0.585099654848525,Pool animals,E. cyaneus,3
413,NOVOplasty,genome_16p,full_COI_Ecy,1,5,4058,NA,8729.01000000000022,8722.15999999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.282393876130828,14370,0.281489213639527,0.996796451453918,NA,0.64016988530607,Pool animals,E. cyaneus,3
414,NOVOplasty,genome_16p,full_mt_genom_Ecy,1,5.06666699999999981,4058,NA,8729.04999999999927,8722.28000000000065,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.282393876130828,14370,0.281489213639527,0.996796451453918,NA,0.64016988530607,Pool animals,E. cyaneus,3
415,NOVOplasty,genome_16p,full_mt_genom_Eve,1,4.43333300000000019,4056,NA,8729.11000000000058,8722.19000000000051,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.282254697286012,14370,0.281280445372303,0.9965483234714,NA,0.640020866532428,Pool animals,E. cyaneus,4
416,NOVOplasty,genome_16p,part_COI_Ecy,1,5.04999999999999982,4058,NA,8729,8722.32999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.282393876130828,14370,0.281489213639527,0.996796451453918,NA,0.64016988530607,Pool animals,E. cyaneus,3
417,NOVOplasty,genome_1p,full_COI_Ecy,NA,NA,NA,NA,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,No assemb,NA,14370,NA,NA,NA,0,Pool animals,E. cyaneus,NA
418,NOVOplasty,genome_1p,full_mt_genom_Ecy,NA,NA,NA,NA,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,No assemb,NA,14370,NA,NA,NA,0,Pool animals,E. cyaneus,NA
419,NOVOplasty,genome_1p,full_mt_genom_Eve,NA,NA,NA,NA,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,No assemb,NA,14370,NA,NA,NA,0,Pool animals,E. cyaneus,NA
420,NOVOplasty,genome_1p,part_COI_Ecy,NA,NA,NA,NA,NA,NA,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,No assemb,NA,14370,NA,NA,NA,0,Pool animals,E. cyaneus,NA
421,NOVOplasty,genome_3x,full_COI_Bpul,1,7.29999999999999982,15604,NA,17096.91,17090.21,NA,NA,NA,NA,NA,0.958241218373864,16284,0.958241218373864,1,NA,0.97912060918693,NA,NA,15
422,NOVOplasty,genome_3x,full_COI_Ecy,1,11.65,4153,NA,26985.21,26977.54,NA,NA,NA,NA,NA,0.289004871259569,14370,0.28865692414753,0.998796051047436,NA,0.644114461613635,NA,NA,4
423,NOVOplasty,genome_3x,full_mt_genom_Bpul,1,NA,15604,NA,17097.03,17090.28,NA,NA,NA,NA,NA,0.958241218373864,16284,0.958241218373864,1,NA,0.97912060918693,NA,NA,15
424,NOVOplasty,genome_3x,full_mt_genom_Bpul_Eve,NA,6.40000000000000036,NA,NA,17092.43,17085.48,NA,NA,NA,NA,NA,NA,16284,NA,NA,NA,NA,NA,NA,0
425,NOVOplasty,genome_3x,full_mt_genom_Ecy,1,11.95,4153,NA,26985.25,26977.65,NA,NA,NA,NA,NA,0.289004871259569,14370,0.28865692414753,0.998796051047436,NA,0.644114461613635,NA,NA,4
426,NOVOplasty,genome_3x,full_mt_genom_Eve,1,11.8000000000000007,4153,NA,26985.15,26977.56,NA,NA,NA,NA,NA,0.289004871259569,14370,0.28865692414753,0.998796051047436,NA,0.644114461613635,NA,NA,4
427,NOVOplasty,genome_3x,part_COI_Bpul,1,7.35,15604,NA,17096.96,17090.23,NA,NA,NA,NA,NA,0.958241218373864,16284,0.958241218373864,1,NA,0.97912060918693,NA,NA,15
428,NOVOplasty,genome_3x,part_COI_Ecy,1,11.76667,4153,NA,26985.33,26977.39,NA,NA,NA,NA,NA,0.289004871259569,14370,0.28865692414753,0.998796051047436,NA,0.644114461613635,NA,NA,4
429,NOVOplasty,genome_NCBI,full_COI_Ecy,2,12.6500000000000004,17491,NA,28931.0299999999988,28919.4799999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,One animal,E. cyaneus,15
430,NOVOplasty,genome_NCBI,full_mt_genom_Ecy,2,12.8166700000000002,17491,NA,28931.1399999999994,28919.4300000000003,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,One animal,E. cyaneus,15
431,NOVOplasty,genome_NCBI,full_mt_genom_Eve,2,12.7666699999999995,17491,NA,28931.1500000000015,28919.2099999999991,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,One animal,E. cyaneus,15
432,NOVOplasty,genome_NCBI,part_COI_Ecy,2,12.8333300000000001,17491,NA,28931.0900000000001,28919.6599999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,One animal,E. cyaneus,15
433,NOVOplasty,genome_NCBI_50p,full_COI_Ecy,2,12.4666700000000006,17491,NA,28931.0900000000001,28918.9799999999996,NA,NA,NA,NA,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,NA,NA,15
434,NOVOplasty,genome_NCBI_50p,full_mt_genom_Ecy,2,12.8000000000000007,17491,NA,28931.1399999999994,28922.0800000000017,NA,NA,NA,NA,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,NA,NA,15
435,NOVOplasty,genome_NCBI_50p,full_mt_genom_Eve,2,11.5999999999999996,17491,NA,28931.0800000000017,28919.2099999999991,NA,NA,NA,NA,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,NA,NA,15
436,NOVOplasty,genome_NCBI_50p,part_COI_Ecy,2,12.8499999999999996,17491,NA,28931.0900000000001,28918.880000000001,NA,NA,NA,NA,NA,0.829226459321937,14370,1,0.829226459321937,NA,0.78961322966097,NA,NA,15
437,NOVOplasty,transcriptome,full_COI_Ecy,1,10,2758,0,16631.2900000000009,16619.9700000000012,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_NOVOPlasty,"Script_Novoplasty,sh",no_use,NA,0.191927627000696,14370,0.189839944328462,0.989122552574329,NA,0.592722530975873,One animal,E. cyaneus,2
438,NOVOplasty,transcriptome,full_mt_genom_Bpul,1,9.86666699999999963,7173,NA,15668.8500000000004,15627.25,NA,NA,NA,NA,NA,NA,16284,0,0,NA,NA,NA,NA,2
